round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8
1,"(1, 99.48)","(0, 90.46)","(0, 99.95)","(0, 59.27)","(1, 59.26)","(1, 99.96)","(1, 100.0)","(1, 99.72)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 85.97)","(1, 61.23)","(1, 93.0)","(0, 94.78)","(1, 92.29)","(1, 99.9)","(1, 99.98)","(1, 93.74)"
1,"(1, 56.21)","(0, 99.41)","(0, 95.26)","(0, 81.75)","(1, 81.75)","(1, 99.03)","(1, 100.0)","(1, 70.58)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 91.45)","(1, 73.08)","(0, 77.67)","(1, 99.51)","(1, 73.8)","(1, 49.76)","(1, 99.94)","(1, 93.24)"
1,"(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 99.96)","(1, 99.99)","(1, 100.0)","(1, 99.98)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
1,"(1, 99.59)","(1, 98.9)","(1, 73.08)","(0, 97.38)","(1, 98.9)","(0, 99.62)","(0, 99.96)","(0, 99.68)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.98)","(1, 99.95)","(1, 97.69)","(1, 56.21)","(0, 81.72)","(0, 94.27)","(0, 98.07)","(1, 97.28)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.93)","(1, 99.77)","(1, 99.99)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 79.64)","(1, 93.96)","(1, 91.46)","(1, 53.08)","(0, 99.32)","(1, 92.41)","(1, 100.0)","(1, 99.03)"
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
0,,,,,,,,
