covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),Model,Analysis_Type,Formula
C(adv_id)[T.p7],-0.31828737751961583,0.7273937217719607,0.3782815862225294,-1.0597056625304566,0.4231309074912249,0.34655780026557204,1.5267341438219155,0.0,-0.8414033067218315,0.40012203362937504,1.3214880187342595,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8],0.1266367812921709,1.135004687966925,0.35345503703667164,-0.5661223614539764,0.8193959240383183,0.5677225990832372,2.269128697337661,0.0,0.3582825763465696,0.7201318558817547,0.47366700720694926,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
cumulative_drift,0.22929338113271727,1.2577109735580285,1.5823769151753353,-2.8721083825785323,3.3306951448439666,0.05657950948352407,27.957769649256402,0.0,0.14490440231637886,0.8847863505784092,0.17659896531014385,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Humanities],0.09171232288255729,1.096049468371333,0.23834848484929677,-0.3754421231917551,0.5588667689568697,0.6869854794246955,1.748689707565742,0.0,0.3847824874596759,0.7003985750238864,0.5137519463073019,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Legal],0.05409839399525652,1.0555884606114583,0.2659338292671856,-0.46712233363925104,0.5753191216297641,0.6268034065801447,1.7776977382039725,0.0,0.20342802622867312,0.8388004959940396,0.2536003803675806,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Medical],-0.08347171099569849,0.9199171098422273,0.2477619209856115,-0.5690761528679557,0.40213273087655865,0.5660481391646639,1.4950097534625097,0.0,-0.3369029052714925,0.7361900951380844,0.4418497553681785,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.STEM],-0.25670623504722967,0.7735954356155139,0.2602458894905321,-0.7667788055732636,0.25336633547880427,0.46450692814115535,1.2883551606000987,0.0,-0.9863988074884417,0.32393745004593605,1.6262128287539022,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
prompt_to_prompt_drift,0.7718420085966168,2.16374822808061,3.117583911069716,-5.338510175881549,6.882194193074783,0.0048030210391932565,974.7628328749446,0.0,0.24757697967840095,0.8044617238586431,0.3139043154712658,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
context_to_prompt_drift,-0.10530971458830417,0.9000457221239265,1.6065586023557932,-3.254106714258665,3.0434872850820565,0.038615299757910664,20.978273041830484,0.0,-0.06554987439230801,0.9477361976664251,0.07744255399336691,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p1]:cumulative_drift,-1.6574955815426855,0.1906157644573084,3.3020674110729353,-8.129428781769056,4.8144376186836855,0.0002947365115988769,123.27746386946967,0.0,-0.5019569182581037,0.6156978261012037,0.6997056201764107,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p2]:cumulative_drift,1.5023458857254286,4.492214942173076,2.9368990428787827,-4.253870464547141,7.258562235997999,0.014209131402300212,1420.2131372658193,0.0,0.5115415490254005,0.6089719024395963,0.7155524302142079,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p3]:cumulative_drift,-2.4278494403704145,0.08822636476752635,3.255768212423409,-8.809037878730647,3.953338997989819,0.0001493769055214892,52.10906875409087,0.0,-0.745707090297826,0.4558443751351,1.1333867212469086,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p4]:cumulative_drift,-3.109915492396932,0.044604724619369,3.3349057609740385,-9.64621067574119,3.426379690947325,6.467015952586237e-05,30.765061860935806,0.0,-0.932534744696536,0.35106023935217967,1.5102094872694136,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p5]:cumulative_drift,3.6648593062466817,39.05064159524721,2.8482752817563948,-1.9176576640515273,9.247376276544891,0.14695076738455584,10377.30279427394,0.0,1.2866942074456857,0.19820089286695677,2.334964633211451,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p6]:cumulative_drift,-0.9108471226159409,0.4021833810482766,3.1450796064868327,-7.0750898798415385,5.253395634609657,0.0008459165195840228,191.2144617662321,0.0,-0.2896101964278704,0.7721144655427434,0.37311335279635055,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p7]:cumulative_drift,0.20051665620459988,1.222033966518305,3.1777260927579674,-6.0277120383342035,6.4287453507434025,0.002411003957536546,619.3963351475858,0.0,0.06310067335934869,0.9496863381062283,0.07447699531663086,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8]:cumulative_drift,3.1990967106011308,24.51038022807704,2.735320945563947,-2.162033828862251,8.560227250064512,0.11509080783559866,5219.867252848404,0.0,1.1695507672652894,0.242181799774493,2.0458376458819267,CARG,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p1],0.010196445686495007,1.010248606573288,0.27258568791049625,-0.5240616853191529,0.5444545766921429,0.5921106899440612,1.7236679972450588,0.0,0.037406386830709244,0.9701609802818414,0.0437039391496511,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p2],-0.11993109193144409,0.8869815547971547,0.2793072449851861,-0.6673632327235145,0.4275010488606263,0.5130596146216435,1.5334207880122424,0.0,-0.4293876871608003,0.6676411128202273,0.5828552974133498,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p3],0.000915969325177708,1.0009163889531925,0.27692116051052573,-0.5418395318324882,0.5436714704828436,0.5816772537834315,1.7223187105200068,0.0,0.0033076898980527424,0.9973608501108283,0.0038125215810363346,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p4],0.20423280990346415,1.2265836810464708,0.2671346441708996,-0.31934147169442173,0.72780709150135,0.7266273842539647,2.070535131502376,0.0,0.7645313491154897,0.44455066230425877,1.1695802526823387,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p5],-0.04014166852014908,0.9606533351753558,0.27788315416724224,-0.5847826425983353,0.5044993055580371,0.5572269660557246,1.6561560846846126,0.0,-0.14445520686723626,0.88514102512825,0.17602076393526575,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p6],-0.16523848183295622,0.8476915209526735,0.2809496735123874,-0.7158897233855224,0.38541275971961,0.488757059701164,1.47022104424315,0.0,-0.5881426369611732,0.556436556539792,0.8457108903088124,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p7],0.22064788006796146,1.2468843004402366,0.2618143022714998,-0.29249872302166147,0.7337944831575843,0.7463961981670502,2.082969423614853,0.0,0.8427648075510824,0.3993599938437492,1.3242382778141282,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8],-0.11102670282918667,0.8949148518515471,0.2783064057974067,-0.6564972348588931,0.4344438292005197,0.5186649177531134,1.5441040345159707,0.0,-0.3989369289257705,0.6899396777985385,0.5354578639316386,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
cumulative_drift,-1.4184753182979302,0.2420828349293379,3.346952295824083,-7.978381276086782,5.141430639490921,0.00034279386227369356,170.9601758290362,0.0,-0.4238110355106435,0.6717036293374334,0.5741032708097417,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Humanities],-0.12471368311673461,0.8827496125230694,0.16666522332903352,-0.4513715183169651,0.2019441520834959,0.6367542323675351,1.2237796606585365,0.0,-0.748288578898806,0.45428611195981805,1.1383268936374564,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Legal],0.051283228910400325,1.0526209837615859,0.16532454277721673,-0.272746920693496,0.37531337851429664,0.7612854288395364,1.4554474491180038,0.0,0.3101973128061639,0.7564109138877365,0.4027579154995791,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Medical],0.06612743649533048,1.068362856909449,0.16027166396792933,-0.24799925262411687,0.38025412561477784,0.780360526500454,1.4626562406255383,0.0,0.4125959315463444,0.679902682539101,0.5565998330328332,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.STEM],-0.15567462725310904,0.8558376113077535,0.16961455927108562,-0.4881130546780712,0.1767638001718531,0.6137834780266617,1.1933491909620035,0.0,-0.9178140598431933,0.3587162201569223,1.4790851134311,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
prompt_to_prompt_drift,-0.6011529721595144,0.5481792361965867,5.397686308279576,-11.180423736232447,9.978117791913418,1.3944523098252284e-05,21549.71330892886,0.0,-0.11137234322739328,0.9113210905066893,0.1339686390324064,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
context_to_prompt_drift,-1.9713279373874686,0.139271789147679,1.528368420020028,-4.966874995735109,1.0242191209601725,0.006964879339491437,2.784919925664047,0.0,-1.2898250916239398,0.19711139392510324,2.3429169218335155,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p1]:cumulative_drift,2.3173793167817944,10.14904199984699,4.909256693317492,-7.3045869929826885,11.939345626546277,0.0006724471795569677,153176.4228418956,0.0,0.47204280842275453,0.6368962331896307,0.6508697554628904,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p2]:cumulative_drift,3.8468365967005496,46.844640105179096,4.860829851488642,-5.680214847194367,13.373888040595467,0.0034128251287191763,642992.3080785897,0.0,0.7913950321718103,0.4287135080285307,1.2219142201659874,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p3]:cumulative_drift,-4.701424357447541,0.00908233139786208,5.5848157560152405,-15.647462099529246,6.244613384634164,1.6010081930015713e-07,515.2299905845042,0.0,-0.8418226424719161,0.3998872359140493,1.3223348626950353,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p4]:cumulative_drift,-2.940675432853967,0.05283003354452193,5.1122035258195355,-12.960410225098936,7.079059359391003,2.351610312539653e-06,1186.8515924737212,0.0,-0.5752265961247207,0.5651380577728761,0.8233247478303231,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p5]:cumulative_drift,-2.9344186768138663,0.05316161440457596,5.205528611121261,-13.137067275104346,7.268229921476614,1.970807353408002e-06,1434.0098950887866,0.0,-0.5637119485895589,0.5729501843202712,0.8035183868970907,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p6]:cumulative_drift,1.9116137689338355,6.763995521540184,4.570458450725187,-7.046320187324265,10.869547725191936,0.0008706067397949773,52551.43720365627,0.0,0.41825427132600296,0.6757612197334253,0.5654145347135593,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p7]:cumulative_drift,0.17690505345620677,1.1935177673603123,4.485391409946992,-8.61430056660523,8.968110673517643,0.0001814917124734416,7848.758720667177,0.0,0.03944027115758387,0.9685393731318354,0.04611739632477125,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8]:cumulative_drift,0.6746054852197431,1.9632582887547412,5.206572974736212,-9.530090028142805,10.879300998582291,7.263308467637533e-05,53066.49339674641,0.0,0.1295680457170432,0.8969081859093557,0.1569677870146197,mistral_large,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p1],0.22036151701592113,1.2465272899661655,0.29135371243924196,-0.35068126612703265,0.7914043001588749,0.7042081730870989,2.206492829838556,0.0,0.7563367398720711,0.4494473256732403,1.1537760502109047,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p2],-0.2675906095444479,0.7652209911560537,0.31850755421996396,-0.8918539446195158,0.35667272553062,0.40989512502775916,1.4285682594204974,0.0,-0.8401389731549275,0.40083047054138154,1.3189359106356127,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p3],0.4393318333287643,1.5516700978210642,0.2827192316208609,-0.11478767838496068,0.9934513450424893,0.8915554202991206,2.7005388982596776,0.0,1.55395100223648,0.12019610463689705,3.0565379535145936,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p4],0.06300033807456674,1.0650271992898537,0.30291028636790374,-0.5306929137532387,0.6566935899023721,0.5881972584703051,1.9284056817555766,0.0,0.20798348854369653,0.8352418596869144,0.25973407784378655,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p5],0.10034341027057654,1.10555051029386,0.29524584830516626,-0.47832781899252547,0.6790146395336786,0.6198189752418289,1.9719337090868245,0.0,0.3398639162805823,0.7339590114534496,0.4462285980641108,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p6],-0.3016349193071775,0.7396080322194232,0.3235166084303137,-0.9357158202311395,0.33244598161678457,0.3923049451827412,1.394374575290346,0.0,-0.9323630115025467,0.35114895357880216,1.50984495893007,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p7],-0.21535873832094,0.8062521547472963,0.3158735139023887,-0.8344594492397339,0.40374197259785394,0.43410907601321663,1.4974175223529935,0.0,-0.6817878956052332,0.49537307926212193,1.0134126265258139,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8],-0.04689264641337443,0.9541898277924832,0.306360852455035,-0.6473488834982325,0.5535635906714836,0.5234316171349185,1.7394406406825174,0.0,-0.15306344148607212,0.878348245567077,0.1871350451701919,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
cumulative_drift,-0.18443177467666877,0.8315766725514399,3.006526400872702,-6.077115238955998,5.708251689602661,0.002294787025881305,301.34376503464364,0.0,-0.0613438068008097,0.9510854036898541,0.0723531997029854,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Humanities],-0.281683525506862,0.754512430691631,0.20640870951321236,-0.6862371622481482,0.12287011123442426,0.5034669737868959,1.1307375413052578,0.0,-1.3646881770210924,0.1723510771818953,2.536577779413267,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Legal],0.056027748758325495,1.0576270311663183,0.20669282019326796,-0.3490827346834929,0.4611382322001439,0.7053347722067347,1.5858780555424319,0.0,0.27106770668636093,0.7863389583565694,0.34677676188421924,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Medical],-0.12205794016597674,0.8850970843449627,0.20045923949362301,-0.5149508299417671,0.2708349496098136,0.5975299744795679,1.3110586617822328,0.0,-0.6088915655586912,0.5425963152224729,0.8820488445921606,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.STEM],-0.3333945850842297,0.7164874231205499,0.2139439410904332,-0.7527170043320377,0.0859278341635783,0.47108487272444505,1.0897276843576462,0.0,-1.5583268373246675,0.11915579021980291,3.0690790357769058,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
prompt_to_prompt_drift,-0.9133642701572282,0.40117229919447933,5.312588348789106,-11.32584609847099,9.499117558156534,1.2057229752641737e-05,13347.942847794131,0.0,-0.1719245328626696,0.8634968593158017,0.21173716444961677,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
context_to_prompt_drift,-1.1282504594755938,0.3235989108684989,1.5853462117719808,-4.235471937575686,1.9789710186244982,0.014472978243493341,7.235294170524736,0.0,-0.7116744917279111,0.47666636691940545,1.068948260942715,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p1]:cumulative_drift,2.4243196287692146,11.29454232287512,4.77145614161935,-6.927562562617158,11.776201820155588,0.000980387591835293,130118.62588388284,0.0,0.5080880043353898,0.611391627388578,0.7098312992991908,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p2]:cumulative_drift,3.567258075180279,35.41934271098119,4.970485589744757,-6.174714666394776,13.309230816755333,0.002081399726016469,602733.7384534708,0.0,0.7176880429027587,0.47294965752661167,1.0802414688322148,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p3]:cumulative_drift,-7.501205441995514,0.0005524180607003741,5.8069408953615245,-18.882600457256878,3.8801895732658496,6.300729243842719e-09,48.43339587813272,0.0,-1.2917654195494457,0.19643839426306642,2.3478511601461,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p4]:cumulative_drift,-2.378516806882843,0.09268794973948456,5.702191478502467,-13.55460673769888,8.797573123933194,1.2981028082458324e-06,6618.163039427196,0.0,-0.4171232789796633,0.6765882384741353,0.5636499967423401,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p5]:cumulative_drift,5.93098041276322,376.5234813517176,4.543146487140513,-2.97342307852185,14.835383904048289,0.05112799530196623,2772843.5502294214,0.0,1.3054785773584463,0.19172993716579984,2.382852474477271,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p6]:cumulative_drift,-0.7562404181409553,0.46942796647602403,5.580883358095861,-11.694570801927794,10.182089965645885,8.338970404371392e-06,26425.63830113827,0.0,-0.1355055050638035,0.8922122119918033,0.16454120001568548,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p7]:cumulative_drift,1.6055823435990069,4.98075927163596,4.952306152532049,-8.100759355779934,11.311924042977948,0.00030330873137133433,81791.1268489522,0.0,0.32420902386620293,0.7457797906944599,0.42317839171508825,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8]:cumulative_drift,1.8886684195647803,6.610560325032671,5.137731328048224,-8.18109994565288,11.95843678478244,0.0002798939026660301,156128.83094148134,0.0,0.36760747088000567,0.7131659433748228,0.4876902849381866,gpt_default,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p1],0.03212039659236324,1.0326418243779587,0.25051566963214994,-0.45888129344958517,0.5231220866343117,0.6319902618307849,1.687287291999688,0.0,0.12821711567794505,0.89797715551273,0.15524935153309216,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p2],0.028526094255509078,1.028936859825543,0.24964955915042478,-0.4607780504356254,0.5178302389466436,0.6307926660197063,1.6783820081297114,0.0,0.11426454888438581,0.9090280842865985,0.13760322793210328,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p3],-0.1111271773679212,0.8948249402115914,0.2521621625663415,-0.6053559342616848,0.38310157952584234,0.5458800946286005,1.4668270220943977,0.0,-0.44069727288559674,0.6594321711544215,0.6007038226307068,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p4],-0.0373420067513844,0.9633466079581243,0.24995944834843797,-0.5272535231098228,0.45256950960705394,0.5902237816222407,1.5723471604510724,0.0,-0.14939225941693737,0.8812441192828645,0.18238636984715736,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p5],0.26366129757797757,1.301687237008229,0.24173284213635352,-0.21012636688978176,0.737448962045737,0.8104818214317893,2.0905955176105313,0.0,1.0907135962487668,0.2753989260673037,1.8604051612692278,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p6],0.028731141481512613,1.0291478621063601,0.2528116290655568,-0.46677054635987825,0.5242328293229035,0.6270239468346007,1.689162475253083,0.0,0.11364643939722532,0.9095180724868899,0.13682578979985907,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p7],-0.07715918234889252,0.925742480014731,0.24961408183440348,-0.5663937927783571,0.41207542808057207,0.567568522297866,1.5099483245373895,0.0,-0.3091139000726758,0.7572348859153465,0.40118721715570127,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(adv_id)[T.p8],-0.1208951266676975,0.8861268857994066,0.25582061664418937,-0.6222943217931366,0.38050406845774154,0.536711634712045,1.463021866775515,0.0,-0.4725777314337635,0.6365144728706595,0.6517347768308857,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
cumulative_drift,-1.0524896085894317,0.34906762466927416,2.928885739227824,-6.79300017230894,4.688020955130076,0.0011215987318917266,108.63796750798383,0.0,-0.3593481283660153,0.719334674168331,0.4752649467188609,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Humanities],0.0330346666130721,1.0335863695589942,0.13832583776473065,-0.23807899353713047,0.30414832676327463,0.7881404306343446,1.3554700936713862,0.0,0.23881775919014203,0.8112468987897186,0.30178703685632025,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Legal],0.06534680483503799,1.0675291844765484,0.1515914510535796,-0.23176697959414447,0.3624605892642204,0.7931309174637268,1.4368605921370907,0.0,0.43107183407025595,0.6664161397282795,0.585504753571679,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.Medical],0.01579462070675601,1.0159200150438603,0.14270487117938718,-0.2639017872232708,0.29549102863678284,0.7680489681744518,1.343786034137724,0.0,0.11068031929268468,0.9118698530089426,0.133100165033728,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
C(base_id)[T.STEM],0.05709104923946584,1.0587522045901352,0.1417099037342819,-0.22065525833236482,0.3348373568112965,0.8019931130817425,1.3977130382293181,0.0,0.4028726838070288,0.6870418875162172,0.5415300350438258,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
prompt_to_prompt_drift,0.9119143972300847,2.48908306888544,4.8208981478865764,-8.536872345763456,10.360701140223625,0.00019610264324942345,31593.32490960891,0.0,0.1891586109592166,0.8499685056568864,0.23451870960691887,llama_4_scout,Interaction_TimeVarying_Cumulative,C(adv_id) * cumulative_drift + C(base_id) + prompt_to_prompt_drift + context_to_prompt_drift
