covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),Model,Analysis_Type,Formula
C(adv_id)[T.p3],0.0047456758302734684,1.004756954384212,0.3282718384294642,-0.638655304630228,0.6481466562907751,0.5280019486644978,1.9119939612664494,0.0,0.014456542641543623,0.9884657495854132,0.016737117561451003,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p4],-0.04654485348026633,0.9545217459874885,0.3354965772935054,-0.7041060619119954,0.6110163549514627,0.4945504742164539,1.8423028812307434,0.0,-0.13873421259838095,0.8896601817736423,0.16867371126649752,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p5],0.5174598301214722,1.6777604357469464,0.29925484920860723,-0.06906889652636261,1.103988556769307,0.9332623793270576,3.0161722384947027,0.0,1.7291610528281087,0.08378027473997648,3.5772455745443668,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p6],-0.12070961058878289,0.8862912918341909,0.33610480007252597,-0.7794629137619692,0.5380436925844033,0.45865228099343647,1.7126531067930302,0.0,-0.3591427749997492,0.7194882834477292,0.47495690138876484,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p7],0.16564500926139553,1.1801540835840985,0.3193297200304197,-0.4602297411914858,0.7915197597142769,0.6311386303086618,2.2067476052275308,0.0,0.51872719283885,0.6039509960277482,0.7274965994029808,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p8],-0.03734241800921536,0.9633462117743693,0.33613726774472485,-0.6961593566505733,0.6214745206321426,0.49849617798009266,1.8616710914423276,0.0,-0.11109276355984003,0.9115427870648231,0.13361771812107123,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
prompt_to_prompt_drift,-0.782979775422952,0.4570420974267193,5.848118558617755,-12.245081527634044,10.67912197678814,4.808710834073038e-06,43439.392807756856,0.0,-0.13388575617523304,0.8934929137979666,0.16247180744384432,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Humanities],0.09500867749030661,1.0996683974465604,0.25141547870420966,-0.3977566059258413,0.5877739609064545,0.6718255261158503,1.7999771329530554,0.0,0.37789510009478905,0.7055085225803704,0.5032645841269481,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Legal],0.22250567398185675,1.2492029075851776,0.24660687451749902,-0.2608349184124298,0.7058462663761432,0.7704080893085629,2.0255601232326224,0.0,0.9022687401444194,0.36691412694283754,1.446485642527625,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Medical],0.10736085478096882,1.1133359345956948,0.25531455646788886,-0.3930464806249113,0.6077681901868489,0.6749973725572834,1.8363284860888522,0.0,0.4205042449057216,0.6741171290320704,0.5689288109098305,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.STEM],-0.2919863119851295,0.7467787578221406,0.25553175476932527,-0.7928193482393282,0.20884672426906925,0.45256705080753573,1.2322561090987258,0.0,-1.1426615539376412,0.25317913810669773,1.9817695629093524,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
context_to_prompt_drift,0.5401292744844401,1.7162287124267421,2.221745317497414,-3.8144115306309994,4.894670079599879,0.022050686790100624,133.57592991980056,0.0,0.24311034673085063,0.8079199160994475,0.30771579989568215,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
cumulative_drift,0.5244351571875885,1.6895042744663933,3.093445593272233,-5.538606793760128,6.587477108135306,0.003932001112508789,725.9470716728679,0.0,0.16953107509896215,0.865378931710917,0.20859609717605931,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p1]:prompt_to_prompt_drift,-3.312170505173022,0.03643700116305021,12.78755745440459,-28.375322566042712,21.75098155569667,4.750660413864225e-13,2794674714.8702154,0.0,-0.2590151025309503,0.7956235879019327,0.32984204641217196,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p2]:prompt_to_prompt_drift,-3.1853214612284515,0.041364946436973506,13.887761542233566,-30.404833909886676,24.034190987429774,6.242354232199066e-14,27410472557.09667,0.0,-0.2293617622639679,0.8185877532946526,0.28879101177755523,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p3]:prompt_to_prompt_drift,4.6164079141090655,101.13011085825974,10.991182734403962,-16.92591439282117,26.1587302210393,4.45829475561875e-08,229399352954.72623,0.0,0.4200101140761725,0.6744780651232043,0.5681565692120304,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p4]:prompt_to_prompt_drift,-11.193670947970704,1.3761015215689581e-05,15.096167160536059,-40.78161488721767,18.39427299127626,1.9443287205475013e-18,97393788.28551015,0.0,-0.7414909247449815,0.4583958323491939,1.125334167451539,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p5]:prompt_to_prompt_drift,5.752998714641702,315.1342424787677,10.297652653482265,-14.430029611486859,25.936027040770263,5.40900977181179e-07,183600316827.3113,0.0,0.5586708843491882,0.5763863534907135,0.7948919161830547,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p6]:prompt_to_prompt_drift,0.22860089322113175,1.2568403254040246,12.072441989755161,-23.43295061214805,23.890152398590313,6.655778407261511e-11,23733476490.71798,0.0,0.01893576240955439,0.9848923503727226,0.021962049577879398,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p7]:prompt_to_prompt_drift,-7.105587719413716,0.0008205073254734493,13.302464411748767,-33.177938872067095,18.966763433239663,3.899457819551784e-15,172647660.85685632,0.0,-0.5341557398295345,0.5932337881430381,0.7533273248119622,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p8]:prompt_to_prompt_drift,-11.711127862360641,8.202038292223532e-06,15.273282964588812,-41.646212398643854,18.223956673922576,8.189921952767965e-19,82141725.56841591,0.0,-0.7667721399199473,0.4432170035543386,1.1739148649601803,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Humanities]:context_to_prompt_drift,0.14983573818858972,1.1616434134044284,3.515271337499103,-6.739969479195597,7.039640955572777,0.0011826832525089525,1140.9778713304956,0.0,0.0426242311909807,0.9660010793435301,0.04990329385665723,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Legal]:context_to_prompt_drift,1.1390233311125586,3.1237160386044756,3.261135094014745,-5.252684001875985,7.530730664101102,0.0052334529342646366,1864.4673053137717,0.0,0.34927204739326523,0.7268850815797148,0.4602007986104392,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Medical]:context_to_prompt_drift,1.109881316082616,3.033998286264624,3.592074722351679,-5.930455769503389,8.15021840166862,0.002657270609836332,3464.1355558527944,0.0,0.3089805758149688,0.7573363026119078,0.40099400951182257,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.STEM]:context_to_prompt_drift,-2.640802869982948,0.07130399872870478,3.604419809515481,-9.705335881796012,4.4237301418301165,6.095736443856546e-05,83.40682510686946,0.0,-0.732656851738348,0.46376774694916745,1.1085256046457455,gemini_25,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p1],0.006885420059592654,1.0069091790632283,0.2423114935426075,-0.46803638032402795,0.4818072204432132,0.6262307407658687,1.618997645567263,0.0,0.02841557352037838,0.9773307033437979,0.03308127952565802,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p2],0.019421242540390952,1.0196110617213752,0.24207847785452433,-0.4550438554867538,0.4938863405675357,0.6344201445338831,1.6386722996452183,0.0,0.08022705162605177,0.9360566754152968,0.09533221159020348,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p3],-0.2462571521339587,0.7817211778077036,0.25101008998279695,-0.7382278882563988,0.24571358398848148,0.47796016429599897,1.278533328678452,0.0,-0.9810647538146217,0.32656081017805644,1.6145764281585808,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p4],0.03408563182926076,1.0346732038938316,0.24135984890736814,-0.4389709793432099,0.5071422430017314,0.6446994889609233,1.6605389909356896,0.0,0.14122328955526708,0.8876935480516073,0.17186638341535318,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p5],-0.09872554098607728,0.9059913313909618,0.2455563355004868,-0.5800071147426658,0.38255603277051115,0.5598943830467759,1.4660270176116286,0.0,-0.4020484374180668,0.6876483791130774,0.5402570465064931,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p6],0.09986009933624729,1.105016314745455,0.2407112765225335,-0.3719253333205802,0.5716455319930748,0.6894057162381173,1.7711791867879987,0.0,0.4148542634931321,0.6782485930377555,0.5601139451108632,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p7],0.03872700550125193,1.0394866707696009,0.2423229815508265,-0.436217310964732,0.5136713219672359,0.6464772240804536,1.6714162517397475,0.0,0.15981565286711802,0.8730262933643361,0.19590299001878422,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p8],0.14935205039804555,1.1610816765319836,0.23818062755136718,-0.31747340141778263,0.6161775022138738,0.7279860439134365,1.8518358570876987,0.0,0.6270537278093097,0.5306240171328322,0.9142381185023025,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
prompt_to_prompt_drift,-1.9317105792573606,0.14490012322274284,5.290227827333092,-12.3003665908418,8.436945432327079,4.550076141063323e-06,4614.4383212583825,0.0,-0.36514695440464123,0.7150017125729802,0.48398139744726293,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Humanities],-0.05106622272602999,0.9502157425720297,0.17322245413906587,-0.3905759941522403,0.2884435487001803,0.676667005989489,1.3343490216600555,0.0,-0.29480140423962115,0.768145593656721,0.38054831084302587,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Legal],0.21370039447385256,1.2382516121872478,0.17041777455600693,-0.12031230598138745,0.5477130949290926,0.8866434894081574,1.7292937616987272,0.0,1.2539794926357346,0.2098494594093618,2.252573348167888,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.Medical],0.2213198176167958,1.2477224103679858,0.1677002420340739,-0.10736661696863914,0.5500062522022308,0.8981963186089709,1.7332638545496568,0.0,1.3197346344427296,0.18692363218721897,2.419479118720223,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(base_id)[T.STEM],0.005261324862540244,1.0052751899377514,0.17023182784422702,-0.3283869267345675,0.3389095764596479,0.720084345911031,1.403416437592219,0.0,0.03090682235612656,0.9753438490704122,0.03601717664466988,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
context_to_prompt_drift,0.5073376684960968,1.6608635342998972,1.7288443480544575,-2.8811349885662696,3.8958103255584633,0.056071086662845535,49.19590191204539,0.0,0.2934547977480018,0.7691745454692155,0.37861707497212255,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
cumulative_drift,-1.759062973511865,0.17220614997049544,2.8861388336088747,-7.415791141767699,3.8976651947439693,0.0006016761935908763,49.287238557132184,0.0,-0.6094866099397943,0.5422019454576406,0.8830978052140339,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p1]:prompt_to_prompt_drift,5.316090840776559,203.5864724714147,7.989491231561715,-10.343024227882964,20.97520590943608,3.22167444086403e-05,1286518937.0977597,0.0,0.6653854027370171,0.5058040189948747,0.9833495945391576,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p2]:prompt_to_prompt_drift,-2.56811738404077,0.07667976817860808,9.473742638791844,-21.136311754874235,16.0000769867927,6.616319013644327e-10,8886794.659990914,0.0,-0.2710773853540393,0.7863315144726856,0.34679041923272275,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p3]:prompt_to_prompt_drift,5.680095337194263,292.9773602306378,8.395357206151433,-10.774502424211356,22.134693098599882,2.0926329143333065e-05,4101805578.0251074,0.0,0.676575778459117,0.4986751513899499,1.003827778508841,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p4]:prompt_to_prompt_drift,2.9985670481438933,20.056775927255305,8.956755085346408,-14.556350337481046,20.553484433768833,4.767134132179652e-07,843849259.20303,0.0,0.3347827443724193,0.7377889781394327,0.4387198581755245,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p5]:prompt_to_prompt_drift,-6.073791999614809,0.0023024258381759326,10.741969904337703,-27.127666135129875,14.980082135900258,1.6542619882089738e-12,3204549.689278406,0.0,-0.5654262722484595,0.5717838589951403,0.8064582004803369,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p6]:prompt_to_prompt_drift,-5.067117348636771,0.006300556295330869,9.338061060171043,-23.369380712007928,13.235146014734386,7.092623575304852e-11,559694.2966048667,0.0,-0.5426305649519877,0.5873841901048064,0.7676236599436125,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p7]:prompt_to_prompt_drift,-0.451055806477661,0.6369552949546702,9.046301022278273,-18.18148000345095,17.279368390495627,1.2702334983017733e-08,31939958.150466334,0.0,-0.04986080005151813,0.9602333154535525,0.058543103479669234,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
C(adv_id)[T.p8]:prompt_to_prompt_drift,-2.7292019954849462,0.06527135572746348,9.439194851711218,-21.229683947894827,15.771279956924936,6.026503441128674e-10,7069356.087023457,0.0,-0.2891350415327186,0.7724780389522147,0.37243417616820546,deepseek_r1,Interaction_TimeVarying,C(adv_id) * prompt_to_prompt_drift + C(base_id) * context_to_prompt_drift + cumulative_drift
